Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Colt Emerson","SEA",71.777,285.716,257.528,61.7475,42.3997,13.3207,0.596737,5.43031,30.114,28.6603,22.1727,1.30703,59.3045,3.72273,1.80996,0.482672,5.63977,5.21479,0.942303,0.23977,0.0776039,0.207565,0.373878,0.307267,0.359389,0.293093,0.666656,0.119619,4.44337,0.289395,,0.214835,29.1287,-4.6308,92.9757,0.214835,0,-2.150587499141693,1.2490743398666382,0.913893,999,,,,,,,264.3,3.670833333,264.3,3.670833333,,,,,,,,,,,,,,,,,,,"Colt Emerson","sa3022923",806068
"Garrett Mitchell","MIL",95.315,366.334,326.105,71.6129,48.3544,12.8054,2.50012,7.95306,41.3702,32.3808,32.9584,0.702859,114.819,3.49075,1.59133,2.18876,5.69027,12.6652,2.54426,0.219601,0.0899682,0.313428,0.287046,0.296755,0.347366,0.2853,0.644121,0.127765,6.3016,0.310651,,0.935908,35.03,-8.25516,81.7794,0.935908,2.55,-6.975136756896973,3.711245059967041,0.91305,685.9099731445312,,,,,,,331.5,3.489473684,331.5,3.489473684,,,,,,,,,,,,,,,,,,,"Garrett Mitchell","27555",669003
"Chase DeLauter","CLE",102.282,439.404,400.326,95.7955,63.6977,20.141,0.913301,11.0436,45.3733,47.5565,32.5975,1.2865,83.8758,2.76115,3.01155,0.708074,8.41521,3.92286,0.976673,0.239294,0.0741857,0.190885,0.38864,0.298964,0.376928,0.294952,0.675891,0.137634,3.56102,0.274796,,-0.260836,45.4607,-6.4583,88.9099,-0.260836,0,-6.004298627376556,-0.23915547132492065,0.908547,999,,,,,,,417.5,4.093137254,417.5,4.093137254,,,,,,,,,,,,,,,,,,,"Chase DeLauter","32127",800050
"Mike Yastrzemski","ATL",111.522,449,391.192,89.3484,52.4674,19.8783,1.0258,15.977,53.0836,52.8294,48.4744,1.9918,103.072,4.14458,3.09495,2.09424,6.1822,4.16418,1.39439,0.228401,0.107961,0.229558,0.470298,0.317668,0.406985,0.315783,0.724653,0.178585,3.58451,0.266575,,-0.418786,54.0472,0.994384,101.436,-0.418786,-1.47,0.3451906144618988,-6.6330554485321045,0.885052,674.7899780273438,,,,,,,482.3,4.30625,482.3,4.30625,,,,,,,,,,,,,,,,,,,"Mike Yastrzemski","14854",573262
"Jorge Soler","LAA",115.814,472.611,412.618,93.2839,52.1537,18.8205,0,22.3098,55.1361,62.7609,49.5483,0.433375,127.277,4.95512,3.2408,0.461768,7.52543,0.713165,0.253422,0.226078,0.10484,0.269307,0.389294,0.314199,0.433897,0.324683,0.748096,0.207819,1.79895,0.266548,,-0.662402,60.3043,4.46171,107.027,-0.662402,-2.02,3.252084195613861,-10.907299518585205,0.881042,677.0800170898438,,,,,,,536.6,4.625862068,536.6,4.625862068,,,,,,,,,,,,,,,,,,,"Jorge Soler","14221",624585
"Carson Williams","TBR",96.159,374.952,341.15,73.9407,45.878,14.7124,1.83355,11.5167,42.2774,40.7704,27.3911,0.529488,129.965,3.60545,1.98771,0.817899,4.55851,8.50344,2.56046,0.21674,0.0730523,0.346616,0.210758,0.28048,0.37189,0.284926,0.652371,0.155151,5.51456,0.309556,,0.14813,35.7403,-8.56314,79.9366,0.14813,-0.05,-8.718382731080055,4.401805590838194,0.878727,999,,,,,,,342.8,3.570833333,342.8,3.570833333,,,,,,,,,,,,,,,,,,,"Carson Williams","30038",700246
"Zach McKinstry","DET",110.906,428.332,384.285,89.629,59.3283,17.4419,4.64274,8.21607,52.2123,36.6783,35.6871,0.655554,95.1638,3.92532,2.98562,1.44906,4.97491,15.5304,3.90293,0.233236,0.0833165,0.222173,0.375007,0.302756,0.366927,0.294074,0.669684,0.133691,6.95519,0.286776,,0.858918,44.0097,-6.60102,86.8695,0.858918,0.42,-5.769878804683685,-0.4062473475933075,0.876446,479.3900146484375,,,,,,,412.2,3.713513513,412.2,3.713513513,,,,,,,,,,,,,,,,,,,"Zach McKinstry","19392",656716
"Casey Schmitt","SFG",72.22,281.35,256.314,61.5037,38.7031,12.3016,0.849365,9.64963,32.0579,33.1155,18.6142,0.634641,66.479,3.11576,2.11016,1.19553,4.41628,1.93828,0.675681,0.239954,0.0661603,0.236286,0.280001,0.297099,0.407519,0.304957,0.704618,0.167565,3.71165,0.28445,,-0.283817,31.3938,-1.84985,96.8838,-0.283817,-0.51,-1.3229301571846008,0.5276436805725098,0.876337,999,,,,,,,292.7,4.065277777,292.7,4.065277777,,,,,,,,,,,,,,,,,,,"Casey Schmitt","27577",669477
"Isaac Collins","KCR",107.457,409.002,356.478,85.9272,57.6756,17.205,3.11885,7.92784,50.7923,37.6846,43.0912,0.936766,82.1578,4.85479,2.85437,1.72361,7.11569,12.8378,3.91515,0.241045,0.105357,0.200874,0.524493,0.328702,0.373525,0.310533,0.702227,0.13248,6.0008,0.289695,,0.273139,47.4891,-0.837629,95.4414,0.273139,1.36,-1.9243580400943756,-3.6148611307144165,0.873541,624.75,,,,,,,424.7,3.969158878,424.7,3.969158878,,,,,,,,,,,,,,,,,,,"Isaac Collins","25477",686555
"Gabriel Arias","CLE",113.478,450.773,415.363,93.4391,62.7647,18.2885,0.673703,11.7121,47.528,45.2344,27.3588,0.819149,139.412,4.83316,2.4099,0.808643,8.40881,8.94759,3.26221,0.224958,0.0606931,0.309274,0.196244,0.279202,0.356824,0.278423,0.636027,0.131866,4.44773,0.306498,,-0.167879,40.5874,-12.6749,77.5233,-0.167879,0.46,-12.109482154250145,5.002977341413498,0.860281,999,,,,,,,381.2,3.373451327,381.2,3.373451327,,,,,,,,,,,,,,,,,,,"Gabriel Arias","22563",672356
"Andrew Benintendi","CHW",119.55,494.408,443.128,109.348,70.6066,19.702,1.51051,17.5293,55.2977,58.6588,42.7268,1.86584,84.0505,2.50924,5.13195,0.912271,8.23236,3.19704,1.10424,0.246765,0.0864202,0.170002,0.508348,0.313244,0.416718,0.31557,0.729962,0.169953,3.39022,0.264853,,-0.565233,59.4278,1.00965,101.671,-0.565233,-2.46,0.4086090922355652,-9.091694355010986,0.852635,746.47998046875,,,,,,,546.9,4.5575,546.9,4.5575,,,,,,,,,,,,,,,,,,,"Andrew Benintendi","17901",643217
"Jordan Beck","COL",131.382,541.704,493.016,125.041,78.7671,26.4264,3.06371,16.7841,68.9332,63.6317,40.7714,0.268154,152.981,3.68487,3.75639,0.475574,7.49583,15.6739,4.58461,0.253625,0.0752651,0.282406,0.266513,0.313172,0.421787,0.318522,0.734959,0.168161,5.74044,0.331054,,0.445583,66.4107,2.40422,90.1297,0.445583,2.23,-5.891431301832199,-3.8524999618530273,0.847014,231.92999267578125,,,,,,,610.7,4.661832061,610.7,4.661832061,,,,,,,,,,,,,,,,,,,"Jordan Beck","31431",687597
"Daylen Lile","WSN",132.339,548.412,503.251,133.652,90.5282,30.1222,4.56292,8.43898,61.2403,55.604,34.1183,0.803632,98.0081,5.49808,4.36314,1.18177,7.79198,14.7111,3.50217,0.265578,0.0622129,0.178713,0.348117,0.316628,0.393874,0.309327,0.710502,0.128296,5.85715,0.312123,,0.654159,63.1389,-1.66016,97.5039,0.654159,-1.28,-0.9682751297950745,-9.000771284103394,0.846816,204.3800048828125,,,,,,,572.4,4.336363636,572.4,4.336363636,,,,,,,,,,,,,,,,,,,"Daylen Lile","29995",695734
"Miguel Amaya","CHC",78.653,293.12,263.298,58.7969,39.9985,11.4194,0.300096,7.07887,28.4828,30.1376,19.511,0.500543,64.9172,5.43173,2.12077,2.75825,5.81195,0.571615,0.253979,0.223309,0.0665631,0.22147,0.300552,0.288398,0.349615,0.281369,0.638013,0.126306,2.32311,0.267383,,-0.415102,27.0935,-7.54091,80.124,-0.415102,1.52,-7.320176422595978,5.794619560241699,0.841686,728.3499755859375,,,,,,,242,3.063291139,242,3.063291139,,,,,,,,,,,,,,,,,,,"Miguel Amaya","21693",665804
"Brooks Lee","MIN",134.893,544.004,501.336,118.686,83.2497,22.5588,1.26295,11.6141,53.4876,55.4268,34.0437,1.16461,96.5139,3.10296,4.86706,0.654424,10.7237,3.65057,1.35952,0.236739,0.0625798,0.177414,0.352734,0.286799,0.356273,0.280978,0.643073,0.119535,3.27245,0.268973,,-0.613763,50.1106,-14.1677,77.3413,-0.613763,-1.57,-15.141910135746002,4.5770851373672485,0.834759,513.4600219726562,,,,,,,466.4,3.454814814,466.4,3.454814814,,,,,,,,,,,,,,,,,,,"Brooks Lee","31595",686797
"Tyler Freeman","COL",78.776,321.188,284.521,82.1734,58.9186,15.2105,2.10785,5.93644,43.3013,32.1879,22.9474,0.24894,41.2272,8.94135,2.37386,2.40462,7.27041,13.3874,4.08666,0.288813,0.0714453,0.128358,0.556608,0.357804,0.419684,0.341003,0.777489,0.130871,6.16214,0.31801,,0.406076,45.2388,7.28797,105.53,0.406076,-0.89,2.511183023452759,-5.077338814735413,0.830762,999,,,,,,,395,5,395,5,,,,,,,,,,,,,,,,,,,"Tyler Freeman","22532",671289
"Nolan Schanuel","LAA",140.701,598.143,515.261,130.785,97.5196,22.4303,2.4441,8.39097,65.0179,50.4856,65.6947,2.94036,80.7119,9.28292,4.79874,3.10533,14.1323,5.92435,2.30443,0.253823,0.109831,0.134937,0.81394,0.345798,0.355696,0.312787,0.701493,0.101873,3.73979,0.284005,,-0.878194,70.5448,-0.130364,98.8327,-0.878194,-0.02,-1.7011356353759766,-10.876558799296618,0.819463,561.7999877929688,,,,,,,599.8,4.253900709,599.8,4.253900709,,,,,,,,,,,,,,,,,,,"Nolan Schanuel","33189",694384
"Wenceel Pérez","DET",108.975,443.591,400.596,93.1501,59.5855,18.1326,3.93952,11.4925,52.9927,43.253,35.1588,0.662024,93.8633,3.19625,3.47909,1.16051,5.47515,11.3813,3.13792,0.232529,0.0792596,0.211599,0.374575,0.297234,0.383526,0.296759,0.68076,0.150998,6.19603,0.273359,,0.349031,46.5446,-5.86914,88.7191,0.349031,2.71,-5.548879534006119,-1.8712177276611328,0.802906,999,,,,,,,424.7,3.896330275,424.7,3.896330275,,,,,,,,,,,,,,,,,,,"Wenceel Perez","22857",672761
"Travis d'Arnaud","LAA",60.365,221.146,199.08,44.5019,27.9944,8.64581,0.278752,7.58298,22.4518,25.6449,14.273,0.00961543,62.6126,2.954,1.26522,0.281409,3.92276,0.679889,0.26829,0.223538,0.064541,0.283128,0.227957,0.283717,0.384038,0.291475,0.667755,0.1605,2.50573,0.283666,,-0.272364,22.2555,-3.87462,84.1522,-0.272364,0.27,-4.403040736913681,4.617273837327957,0.800669,999,,,,,,,207.2,3.453333333,207.2,3.453333333,,,,,,,,,,,,,,,,,,,"Travis d'Arnaud","7739",518595
"Austin Martin","MIN",85.499,331.134,289.527,74.905,54.9409,15.2906,1.06761,3.60581,40.1085,25.537,31.665,0.400493,55.4865,5.67801,2.07325,2.19116,6.74289,11.6946,3.57364,0.258715,0.0956258,0.167565,0.570679,0.341239,0.356265,0.311622,0.697504,0.0975499,5.32938,0.306653,,0.26887,38.7409,-0.385184,98.4509,0.26887,-1.01,-0.33572906255722046,-3.2794179916381836,0.796191,746.5599975585938,,,,,,,342.4,4.028235294,342.4,4.028235294,,,,,,,,,,,,,,,,,,,"Austin Martin","27462",668885
"Luis Torrens","NYM",62.178,223.428,205.083,48.5624,34.2439,8.42439,0.855578,5.03856,22.8665,22.4832,14.2195,0.347156,50.5367,1.90771,1.59722,0.62013,4.71934,1.04064,0.420036,0.236794,0.0636426,0.226188,0.28137,0.290338,0.35992,0.284793,0.650258,0.123127,3.32725,0.288037,,-0.294125,21.273,-5.12673,83.9789,-0.294125,0,-4.536657243967056,4.797685146331787,0.787247,999,,,,,,,195.2,3.148387096,195.2,3.148387096,,,,,,,,,,,,,,,,,,,"Luis Torrens","15905",620443
"Joc Pederson","TEX",102.527,405.112,348.47,79.4099,46.6908,14.8107,0.42184,17.4865,49.2476,51.5567,45.0161,1.8931,91.0306,7.36594,3.33514,0.733436,6.86835,2.81108,1.09278,0.227881,0.11112,0.224705,0.494516,0.326066,0.423347,0.326072,0.749413,0.195466,3.02029,0.254527,,-0.526847,52.1486,4.28148,110.568,-0.526847,0,4.519140303134918,-10.917226791381836,0.771969,999,,,,,,,456.6,4.433009708,456.6,4.433009708,,,,,,,,,,,,,,,,,,,"Joc Pederson","11899",592626
"Luisangel Acuña","CHW",97.203,345.271,321.797,79.1767,59.9585,13.7905,1.6557,3.772,38.1394,25.3429,17.9334,0.304315,65.5891,1.73428,2.06123,1.74557,6.33504,16.2875,3.62438,0.246046,0.0519401,0.189964,0.273421,0.287735,0.334356,0.273654,0.622091,0.0883101,6.24428,0.29629,,1.2496,29.7511,-11.0453,72.7964,1.2496,3.76,-9.82070803642273,5.470579028129578,0.770775,452.2699890136719,,,,,,,289.2,2.981443298,289.2,2.981443298,,,,,,,,,,,,,,,,,,,"Luisangel Acuna","26548",682668
"Austin Hedges","CLE",42.24,141.857,124.507,23.2276,15.8737,3.83715,0.0157505,3.501,12.4738,11.1552,10.2832,0.213807,38.3947,1.53649,0.945773,3.42532,2.27139,1.74101,0.780795,0.186557,0.0724897,0.270658,0.267828,0.255312,0.301986,0.248372,0.557298,0.115429,3.28588,0.236086,,-0.152958,9.3116,-7.44989,56.8222,-0.152958,6.74,-7.372071802616119,9.999259233474731,0.768334,999,,,,,,,90,2.142857142,90,2.142857142,,,,,,,,,,,,,,,,,,,"Austin Hedges","12976",595978
"Brayan Rocchio","CLE",121.341,467.504,422.883,97.4229,68.635,19.8909,1.59362,7.30333,48.5932,39.4991,32.4503,0.587952,90.191,6.1656,3.56879,2.43599,8.34231,12.2425,4.05556,0.230378,0.0694118,0.19292,0.359795,0.292514,0.336762,0.278497,0.629276,0.106384,5.01586,0.273955,,0.0835213,42.1221,-13.1171,77.5746,0.0835213,-0.15,-12.2730413377285,3.6471076905727386,0.763742,999,,,,,,,381,3.14876033,381,3.14876033,,,,,,,,,,,,,,,,,,,"Brayan Rocchio","23690",677587
"Marcell Ozuna","PIT",123.348,516.69,448.564,107.37,67.6136,20.3988,0,19.3575,59.75,66.4938,60.633,1.10408,126.093,3.1386,3.8546,0.499945,9.24522,0.29625,0.131053,0.239364,0.117349,0.24404,0.48086,0.331548,0.414303,0.326295,0.745851,0.174939,1.50998,0.286715,,-0.854492,66.6051,5.55424,107.224,-0.854492,0,3.569559156894684,-13.324629783630371,0.760727,369.3699951171875,,,,,,,578.8,4.705691056,578.8,4.705691056,,,,,,,,,,,,,,,,,,,"Marcell Ozuna","10324",542303
"Trevor Larnach","MIN",106.388,439.204,387.155,95.647,63.5386,18.8541,0.837566,12.4167,50.6602,48.2483,43.437,1.35621,98.4567,4.16661,3.99699,0.448853,8.31554,3.932,1.37747,0.247051,0.0988994,0.224171,0.441179,0.326493,0.396292,0.316424,0.722785,0.149241,3.49436,0.296956,,-0.502471,53.0966,1.20124,101.758,-0.502471,-0.92,0.40774405002593994,-8.213854253292084,0.747964,746.47998046875,,,,,,,470,4.433962264,470,4.433962264,,,,,,,,,,,,,,,,,,,"Trevor Larnach","21501",663616
"Ke'Bryan Hayes","CIN",127.028,505.349,465.207,112.254,83.2655,18.9686,1.56099,8.45867,52.0598,45.9514,32.428,0.674889,97.7707,3.44003,3.37954,0.894324,10.693,9.88699,3.86617,0.241298,0.0641694,0.193472,0.331674,0.293627,0.343332,0.280618,0.636959,0.102033,4.51571,0.286444,,-0.387892,46.4021,-13.3088,72.9374,-0.387892,5.04,-16.59683468937874,7.000308513641357,0.738344,999,,,,,,,416.7,3.281102362,416.7,3.281102362,,,,,,,,,,,,,,,,,,,"Ke'Bryan Hayes","18577",663647
"Edmundo Sosa","PHI",66.812,247.104,227.643,56.4597,37.1797,10.1827,1.4407,7.65657,28.5718,28.5496,10.4019,0.262894,57.6304,5.44611,1.66116,1.78728,4.64893,3.41688,0.962786,0.248019,0.0420953,0.233223,0.180494,0.29495,0.40631,0.303739,0.70126,0.158291,5.11946,0.297549,,-0.0592381,27.3281,-1.86909,92.0455,-0.0592381,1.18,-2.388878718018532,1.3012998402118683,0.72986,999,,,,,,,243.4,3.63283582,243.4,3.63283582,,,,,,,,,,,,,,,,,,,"Edmundo Sosa","17022",624641
"Dalton Rushing","LAD",55.749,200.693,178.243,39.5782,23.7598,8.51436,0.596013,6.70802,23.9472,23.837,17.589,0.545851,56.7183,3.43033,1.1935,0.236858,3.14207,0.698229,0.211489,0.222046,0.0876411,0.282612,0.310111,0.302298,0.389404,0.302632,0.691702,0.167358,3.40711,0.283338,,-0.238976,22.015,-1.69845,93.4067,-0.238976,-1.14,-1.8072823733091354,2.1689387559890747,0.720153,741.5800170898438,,,,,,,208.5,3.723214285,208.5,3.723214285,,,,,,,,,,,,,,,,,,,"Dalton Rushing","31382",687221
"Luis Campusano","SDP",71.879,261.351,236.83,53.9204,38.2327,9.40934,0.14093,6.13745,25.3556,26.5523,19.8562,0.157226,53.3347,2.27516,2.02915,0.360567,5.74529,0.206951,0.10258,0.227676,0.0759752,0.204073,0.372294,0.291397,0.346341,0.281824,0.637738,0.118666,1.66496,0.266368,,-0.398084,24.2537,-6.62691,82.3826,-0.398084,0,-5.85517618060112,3.644658088684082,0.663465,999,,,,,,,213.9,2.970833333,213.9,2.970833333,,,,,,,,,,,,,,,,,,,"Luis Campusano","22217",669134
"Brett Baty","NYM",111.354,441.834,400.334,94.021,62.0412,16.8225,0.405703,14.7516,49.2163,50.3196,34.6594,0.729596,112.681,3.20277,2.30597,1.19294,9.24813,3.71828,1.19477,0.234856,0.0784445,0.25503,0.307589,0.299393,0.389449,0.30079,0.688842,0.154593,3.26448,0.288035,,-0.400335,47.8062,-4.39985,94.937,-0.400335,0.34,-3.0516657531261444,-5.203309208154678,0.659399,299.739990234375,,,,,,,435.5,3.923423423,435.5,3.923423423,,,,,,,,,,,,,,,,,,,"Brett Baty","26123",683146
"Lourdes Gurriel Jr.","ARI",81.588,342.579,315.729,83.9752,56.6521,16.0313,1.11535,10.1764,40.4711,43.2428,19.9135,0.343363,53.6746,3.37471,3.17979,0.381659,6.32876,4.57043,1.69796,0.265972,0.0581282,0.156678,0.371004,0.313455,0.420507,0.317477,0.733962,0.154535,4.22786,0.289341,,-0.306732,41.7082,1.22987,102.083,-0.306732,0.19,0.5389198362827301,-5.494909822940826,0.659066,705.4199829101562,,,,,,,373.4,4.553658536,373.4,4.553658536,,,,,,,,,,,,,,,,,,,"Lourdes Gurriel Jr.","19238",666971
"Mauricio Dubón","ATL",101.713,383.644,358.01,89.964,67.3457,14.3997,2.7643,5.45442,39.1555,35.7035,18.326,0.274302,49.1936,2.06913,3.16255,2.07603,7.78687,2.99822,1.06208,0.251289,0.0477682,0.128227,0.372527,0.289225,0.352659,0.280422,0.641884,0.10137,4.33052,0.275702,,-0.41272,35.1659,-10.1646,77.2123,-0.41272,2.89,-10.77421635389328,4.305253744125366,0.644054,746.4600219726562,,,,,,,313.6,3.074509803,313.6,3.074509803,,,,,,,,,,,,,,,,,,,"Mauricio Dubon","16530",643289
"Javier Sanoja","MIA",60.808,222.881,207.243,55.9669,40.3823,10.6572,1.79481,3.13254,24.9491,21.556,11.873,0.831796,21.209,0.920636,1.67708,1.16681,4.35185,6.78091,1.98091,0.270054,0.0532706,0.0951586,0.559808,0.310131,0.384144,0.301071,0.694275,0.11409,5.66907,0.286242,,0.199405,24.1665,-2.16856,90.4877,0.199405,0.02,-2.313375949859619,1.0878287740051746,0.63329,999,,,,,,,224.8,3.685245901,224.8,3.685245901,,,,,,,,,,,,,,,,,,,"Javier Sanoja","28253",691594
"Jasson Domínguez","NYY",60.185,236.565,211.368,50.4155,31.884,9.76791,1.05328,7.71028,30.9693,24.3147,21.9007,0.887836,60.4454,1.69519,1.33813,0.263109,3.59615,9.68224,2.36187,0.23852,0.0925779,0.255513,0.362322,0.313207,0.404133,0.312198,0.71734,0.165613,5.98477,0.295435,,0.60882,27.7873,-0.164711,100.733,0.60882,-0.36,0.8132589310407639,-2.86056387424469,0.623582,322.3399963378906,,,,,,,264.3,4.405,264.3,4.405,,,,,,,,,,,,,,,,,,,"Jasson Dominguez","28080",691176
"Ramón Urías","STL",73.598,285.517,259.264,62.0089,41.8216,11.719,0.691871,7.77648,30.1067,31.0161,20.4746,0.0685983,62.4099,3.4274,1.94487,0.406313,5.82831,1.61889,0.625578,0.239173,0.0717107,0.218585,0.328067,0.301325,0.379695,0.298556,0.68102,0.140522,3.15307,0.283906,,-0.36584,30.3749,-3.36112,92.2535,-0.36584,-1.58,-2.987246662378311,-0.44422852993011475,0.620806,999,,,,,,,273.9,3.701351351,273.9,3.701351351,,,,,,,,,,,,,,,,,,,"Ramon Urias","18795",602104
"Connor Wong","BOS",60.389,220.727,201.572,46.4585,31.7459,8.57728,0.959551,5.17573,23.4022,21.6605,13.9984,0.140327,54.7448,2.55126,1.32672,1.2781,3.79939,4.07719,1.2846,0.23048,0.0634197,0.248021,0.255703,0.28712,0.359583,0.283809,0.646703,0.129103,4.92212,0.288734,,-0.0285353,20.8394,-5.24121,75.853,-0.0285353,0.02,-6.310446158051491,4.679645080119371,0.610423,999,,,,,,,190.2,3.17,190.2,3.17,,,,,,,,,,,,,,,,,,,"Connor Wong","19896",657136
"Kyle Karros","COL",62.782,249.72,225.515,59.9475,42.3815,12.2035,0.938562,4.42402,27.2564,26.8184,19.6492,1.27658,57.7186,2.51186,1.71735,0.326766,4.93506,1.85946,0.658372,0.265825,0.0786849,0.231133,0.340431,0.329233,0.387115,0.313138,0.716349,0.12129,3.60414,0.336323,,-0.315385,29.5232,0.0168147,86.4418,-0.315385,1,-4.328189164400101,1.968858003616333,0.608648,999,,,,,,,258.1,4.096825396,258.1,4.096825396,,,,,,,,,,,,,,,,,,,"Kyle Karros","33252",691720
"Jake McCarthy","COL",92.495,365.314,330.705,87.4725,64.1089,14.0225,4.45265,4.88852,46.3775,30.7033,23.1568,0.492184,63.0562,5.53539,2.18866,3.72819,7.0497,17.1164,2.93851,0.264503,0.0633887,0.172608,0.36724,0.321265,0.37818,0.306874,0.699444,0.113676,7.43441,0.311698,,1.61053,41.3315,-1.83318,82.1511,1.61053,3.02,-6.117562770843506,-0.12026238441467285,0.605308,644.1199951171875,,,,,,,377.5,4.103260869,377.5,4.103260869,,,,,,,,,,,,,,,,,,,"Jake McCarthy","21622",664983
"Samuel Basallo","BAL",108.062,420.266,383.176,90.6069,57.049,17.6421,0.564291,15.3515,47.1506,50.6838,30.6401,2.10761,99.9776,2.85849,2.89751,0.693469,7.86734,3.01223,1.07011,0.236463,0.0729064,0.237891,0.30647,0.29579,0.405641,0.302762,0.701432,0.169179,3.11785,0.277957,,-0.419634,46.1456,-3.51207,94.5498,-0.419634,-2.53,-3.1193013191223145,-5.480410575866699,0.600079,174.24000549316406,,,,,,,430.4,3.985185185,430.4,3.985185185,,,,,,,,,,,,,,,,,,,"Samuel Basallo","28824",694212
"Blaze Alexander","BAL",83.581,326.886,291.682,64.2038,43.7042,10.7936,1.85815,7.84786,37.9945,28.5232,25.7904,0.0642527,105.356,5.84765,1.85093,1.71497,5.5774,6.90203,2.05501,0.220116,0.0788971,0.322301,0.244793,0.294743,0.350578,0.286134,0.645321,0.130462,5.54305,0.312517,,0.0418805,31.4791,-7.14498,83.0949,0.0418805,-0.15,-6.471200603991747,1.0753386914730072,0.599042,999,,,,,,,288.6,3.435714285,288.6,3.435714285,,,,,,,,,,,,,,,,,,,"Blaze Alexander","23789",677942
"Braxton Fulford","COL",57.612,210.578,191.181,46.1336,29.1799,10.2282,1.09421,5.63134,23.7339,23.6442,13.7147,0.0432317,57.7363,3.53914,1.49732,0.646015,3.01647,2.81864,0.804498,0.241309,0.0651287,0.27418,0.23754,0.301943,0.394623,0.303829,0.696565,0.153314,4.93367,0.313217,,-0.0719828,23.304,-1.57738,80.0649,-0.0719828,-0.59,-5.047364637255669,3.8553702235221863,0.594844,999,,,,,,,214.6,3.7,214.6,3.7,,,,,,,,,,,,,,,,,,,"Braxton Fulford","29704",690924
"Carson Benge","NYM",92.096,366.748,330.709,79.0266,52.7773,16.935,0.711195,8.60312,40.4765,37.4906,29.5075,1.66292,79.3717,3.59191,2.14862,0.790562,6.57585,7.02504,1.42724,0.238961,0.0804573,0.21642,0.371764,0.306391,0.372512,0.29722,0.678903,0.133551,4.49232,0.28758,,0.264578,38.6191,-4.71505,92.4916,0.264578,0,-2.9990967512130737,-3.3890979290008545,0.594804,999,,,,,,,363.5,3.951086956,363.5,3.951086956,,,,,,,,,,,,,,,,,,,"Carson Benge","sa3025452",701807
"Kody Clemens","MIN",73.921,285.584,259.422,60.1376,34.5414,12.0531,1.32033,12.2228,34.3614,36.6159,20.715,0.470205,70.9813,2.21869,2.51138,0.716618,4.07254,3.43533,0.94369,0.231813,0.0725354,0.248548,0.291837,0.291614,0.4298,0.310007,0.721413,0.197986,4.55005,0.268085,,-0.0757193,33.0373,-0.706671,97.3383,-0.0757193,0.17,-0.9716237112879753,-3.044858291745186,0.594728,695.75,,,,,,,302.2,4.083783783,302.2,4.083783783,,,,,,,,,,,,,,,,,,,"Kody Clemens","20572",665019
"Chandler Simpson","TBR",108.555,447.726,415.366,118.603,99.5485,14.841,4.21327,0,56.7725,29.36,23.133,0.746905,44.4756,1.14125,2.92586,5.15955,9.0417,36.8205,6.48398,0.285538,0.0516678,0.0993367,0.520128,0.322838,0.341555,0.292884,0.664392,0.056017,7.52471,0.317275,,3.89628,45.5698,-7.33252,85.4182,3.89628,-1.48,-3.7984910011291504,-5.887147426605225,0.585674,182.0399932861328,,,,,,,443.2,4.066055045,443.2,4.066055045,,,,,,,,,,,,,,,,,,,"Chandler Simpson","31912",802415
"Nasim Nuñez","WSN",85.303,309.032,276.119,63.1628,48.6946,10.0983,1.0737,3.29623,33.9714,19.2193,25.9192,0.437657,73.6464,1.37619,1.92232,3.69548,5.19241,20.187,3.65719,0.228752,0.0838723,0.238313,0.351941,0.296258,0.308915,0.271047,0.605173,0.0801625,6.33737,0.297698,,2.04094,25.9745,-10.54,71.2811,2.04094,1.87,-8.477824926376343,3.9044429063796997,0.584019,638.4000244140625,,,,,,,247.5,2.911764705,247.5,2.911764705,,,,,,,,,,,,,,,,,,,"Nasim Nunez","25979",683083
