Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Guillo Zuñiga","SEA",0.224676,0.210029,0,4.56494,5.597,0,0,0.65,,5.8555,25.252,5.26993,3.18,2.97,0.876899,2.44061,0.209629,0.313993,5.60728,8.61849,3.75126,2.29749,1.34781,0.222053,0.0966502,0.12540283799171448,0.234246,1.3168,0.274338,0.698847,,,4.57804,0.00798948,0.0138199,999,,,,,,,29.10000000000001,4.850000000000001,27,4.5,,,,,,,,,,,,,,,,,,,"Guillo Zuniga","19588",670871
"Jorge Alcala","TOR",0.825659,0.550009,0,4.72785,18.082,0,0,0,,19.3788,83.5465,18.0906,10.89,10.18,3.22588,7.66428,0.359914,0.784681,18.4442,8.56593,3.55949,2.40651,1.49818,0.220765,0.0917368,0.1290283501148224,0.240895,1.32903,0.278223,0.699898,,,4.70361,0.00662734,-0.108773,999,,,,,,,65.89999999999999,3.4684210526315784,65,3.4210526315789473,,,,,,,,,,,,,,,,,,,"Jorge Alcala","19459",660896
"Jesse Scholtens","TBR",0.993631,1.08155,0,5.07377,23.508,0.467,0,0.6597,,30.7582,135.707,31.7452,18.62,17.34,4.79126,12.442,0.985787,1.15409,27.6437,8.0887,3.64059,2.22181,1.40195,0.203702,0.0916829,0.11201905459165573,0.25997,1.4366,0.300571,0.682166,,,4.68878,0.00647276,-0.282848,999,,,,,,,105.69999999999997,3.409677419354838,111,3.5806451612903225,,,,,,,,,,,,,,,,,,,"Jesse Scholtens","19205",669947
"Bradley Blalock","MIA",0.445492,0.674501,0,5.19484,11.426,0.629,0,0.6387,,14.6222,65.2907,15.7669,9.06,8.44,2.04813,6.3126,0.510684,0.542179,10.547,6.4917,3.88542,1.67078,1.26063,0.161539,0.0966845,0.06485433876514435,0.269815,1.51,0.299269,0.677671,,,4.91983,0.0050509,-0.0673841,999,,,,,,,49.800000000000004,3.3200000000000003,54,3.6,,,,,,,,,,,,,,,,,,,"Bradley Blalock","26419",687134
"Shawn Dubin","ARI",0.21272,0.218038,0,4.81588,6.156,0.077,0,0,,7.4379,33.0235,7.43046,4.24,3.98,0.807129,3.53326,0.172453,0.434118,6.18167,7.47994,4.27532,1.74956,0.976641,0.18719,0.106992,0.0801975280046463,0.255728,1.47404,0.300142,0.68374,,,4.48383,0.00484726,-0.0347235,999,,,,,,,21.3,3.042857142857143,22,3.142857142857143,,,,,,,,,,,,,,,,,,,"Shawn Dubin","24977",681869
"Carson Palmquist","COL",0.74484,1.3626,0,5.57472,17.329,1.233,0,0.6093,,24.1196,109.757,25.3879,16.01,14.94,3.7147,12.1727,0.695795,1.40418,24.1706,9.01902,4.54213,1.98564,1.3861,0.220219,0.110906,0.10931315273046494,0.263962,1.55727,0.317348,0.665964,,,4.82175,0.00465483,-0.289718,999,,,,,,,76.40000000000003,3.183333333333335,81,3.375,,,,,,,,,,,,,,,,,,,"Carson Palmquist","31612",687223
"Jose Franco","CIN",0.51956,0.470127,0,4.7907,13.92,0.038,0,0,,14.7661,64.4125,13.4407,8.37,7.86,2.50127,6.77404,0.421386,0.721582,15.3534,9.35797,4.12881,2.26651,1.52454,0.238361,0.105167,0.13319417089223862,0.236147,1.369,0.280053,0.708717,,,4.78057,0.00443636,-0.0164809,999,,,,,,,46.3,3.0866666666666664,42,2.8,,,,,,,,,,,,,,,,,,,"Jose Franco","sa3008714",683742
"Cam Sanders","PIT",0.937184,0.714535,0,4.63106,20.017,0,0,0.6584,,21.4357,95.8321,18.6596,11.73,11.03,2.50176,13.3511,0.774281,1.22445,21.4828,9.01978,5.60561,1.60906,1.05039,0.224171,0.139318,0.08485333621501923,0.229638,1.49334,0.282124,0.711398,,,4.68787,0.0034825,-0.104263,999,,,,,,,73.1,3.4809523809523806,70,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Cam Sanders","23479",676742
"Shinnosuke Ogasawara","WSN",0.232354,0.259831,0,4.82609,7.167,0.049,0,0,,8.2054,35.9978,8.33919,4.72,4.4,1.0735,3.20772,0.244549,0.325214,6.65735,7.30204,3.51835,2.07542,1.17745,0.184938,0.0891088,0.09582899510860443,0.256868,1.40723,0.293753,0.6797,,,4.50491,0.00203587,-0.0828068,999,,,,,,,31.100000000000005,3.8875000000000006,32,4,,,,,,,,,,,,,,,,,,,"Shinnosuke Ogasawara","35324",829272
"Lyon Richardson","CIN",0.727717,0.646729,0,4.66306,19.663,0.082,0,0.6509,,21.9062,96.9375,21.1352,12.12,11.35,2.37651,11.1849,0.725654,0.971693,18.4424,7.57693,4.59523,1.64887,0.976372,0.190251,0.115383,0.07486789673566818,0.249292,1.47538,0.293278,0.696723,,,4.52651,-0.000413257,-0.0512777,999,,,,,,,87.60000000000002,3.981818181818183,88,4,,,,,,,,,,,,,,,,,,,"Lyon Richardson","24581",680689
"Dylan Coleman","NYY",0.256371,0.15746,0,4.53706,4.957,0,0,0.691,,5.0385,22.3125,4.22249,2.7,2.54,0.57769,3.03749,0.134427,0.40398,5.05136,9.02296,5.4257,1.66301,1.0319,0.226391,0.136134,0.09025754034519196,0.223755,1.4409,0.275246,0.706841,,,4.66965,-0.00118485,-0.0392633,999,,,,,,,19.299999999999997,3.8599999999999994,17,3.4,,,,,,,,,,,,,,,,,,,"Dylan Coleman","22276",669395
"Yilber Díaz","ARI",0.666341,0.836149,0,5.22471,19.315,0.54,0,0.6568,,24.1506,109.439,23.7087,14.94,14.02,3.16527,14.1357,0.775756,1.03355,22.4065,8.35003,5.26783,1.5851,1.17957,0.20474,0.129165,0.07557474076747894,0.2515,1.56702,0.299041,0.685493,,,4.86773,-0.00142623,-0.19591,999,,,,,,,81.30000000000001,3.3875000000000006,84,3.5,,,,,,,,,,,,,,,,,,,"Yilber Diaz","29271",700270
"Génesis Cabrera","PHI",0.63032,0.469647,0,4.68107,16.101,0,0,0.6364,,16.6308,72.1268,16.286,9.31,8.65,2.35061,6.31641,0.477119,0.884954,13.6001,7.35989,3.41822,2.15314,1.27206,0.188558,0.0875736,0.10098433494567871,0.250841,1.35907,0.284542,0.688313,,,4.63607,-0.00150388,-0.0118916,999,,,,,,,70.60000000000002,4.1529411764705895,70,4.117647058823529,,,,,,,,,,,,,,,,,,,"Genesis Cabrera","17490",650893
"Triston McKenzie","SDP",0.263249,0.3829,0.0606317,5.06506,2.812,0.754,0,0,,6.0947,26.7524,5.50019,3.66,3.43,1.09664,3.14431,0.113004,0.233336,5.0631,7.47664,4.64317,1.61024,1.6194,0.189258,0.117534,0.07172419875860214,0.235305,1.41836,0.255797,0.701133,,,5.47538,-0.00219826,-0.0431364,999,,,,,,,17.500000000000007,2.916666666666668,18,3,,,,,,,,,,,,,,,,,,,"Triston McKenzie","18000",663474
"J.P. France","HOU",0.610264,0.63353,0,4.88009,13.516,0.433,0,0,,16.2661,71.4063,15.9729,9.43,8.82,2.45741,7.07593,0.481315,0.557024,14.6178,8.08802,3.9151,2.06585,1.35968,0.204713,0.0990938,0.10561955720186234,0.250464,1.41699,0.289424,0.694539,,,4.70955,-0.00244423,-0.0649321,999,,,,,,,58.20000000000001,3.6375000000000006,60,3.75,,,,,,,,,,,,,,,,,,,"J.P. France","21212",641585
"Scott Effross","DET",0.513627,0.485087,0,4.85747,13.792,0,0,0.6028,,14.4149,62.8352,15.3072,8.39,7.78,1.81803,4.59332,0.526003,0.843011,9.4426,5.89552,2.86786,2.05572,1.13509,0.150276,0.0731011,0.07717451453208923,0.266681,1.38055,0.292365,0.663229,,,4.596,-0.00256286,-0.0695348,999,,,,,,,44,3.142857142857143,48,3.4285714285714284,,,,,,,,,,,,,,,,,,,"Scott Effross","18384",664123
"Kirby Yates","LAA",2.03477,1.89129,0,4.63003,54.499,0,10,11.9921,,54.8744,237.883,45.9715,30.15,28.23,8.84494,27.1472,1.44696,3.23576,63.2036,10.3661,4.45244,2.32818,1.45067,0.265691,0.11412,0.1515716090798378,0.221549,1.33247,0.274094,0.707469,,,4.58802,-0.00311741,-0.128261,293.1600036621094,,,,,,,310.70000000000005,5.64909090909091,292,5.3090909090909095,,,,,,,,,,,,,,,,,,,"Kirby Yates","9073",489446
"Derek Law","ARI",0.55607,0.562512,0,5.25244,17.117,0,0,0.6568,,18.163,81.1048,20.237,11.31,10.6,2.26922,7.11443,0.424252,0.871241,13.9448,6.90985,3.52529,1.96008,1.12443,0.171936,0.087719,0.08421703428030014,0.276767,1.50589,0.31575,0.663567,,,4.54279,-0.00318245,-0.161391,999,,,,,,,64.60000000000002,3.5888888888888903,72,4,,,,,,,,,,,,,,,,,,,"Derek Law","13133",571882
"Logan Gillaspie","SDP",0.784743,0.664095,0,4.84077,19.027,0,0,0.6586,,20.693,90.3196,21.3317,11.92,11.13,2.96287,7.24975,0.492367,1.03581,15.8055,6.87427,3.15313,2.18014,1.28864,0.174995,0.0802678,0.09472723305225372,0.260035,1.38121,0.290345,0.681912,,,4.6701,-0.003969,-0.104219,999,,,,,,,75.9,3.6142857142857148,78,3.7142857142857144,,,,,,,,,,,,,,,,,,,"Logan Gillaspie","22461",670810
"Hogan Harris","ATH",2.26967,2.0506,0,4.81209,53.965,0.243,8,11.3438,,63.3467,279.971,59.9107,36.15,33.87,8.69844,30.5807,1.83722,3.98757,62.0057,8.80947,4.34476,2.02761,1.23583,0.221472,0.109228,0.11224356293678284,0.244132,1.42851,0.293146,0.693895,,,4.59967,-0.00685964,-0.312511,730.8699951171875,,,,,,,302.50000000000006,4.801587301587302,301,4.777777777777778,,,,,,,,,,,,,,,,,,,"Hogan Harris","21520",663687
"Jairo Iriarte","CHW",0.298069,0.294449,0,4.72043,7.879,0,0,0,,8.4272,37.1748,7.6094,4.73,4.42,1.14946,4.31878,0.240188,0.609051,8.07086,8.61944,4.61233,1.86878,1.22759,0.217106,0.116175,0.1009308248758316,0.235972,1.41544,0.280542,0.69757,,,4.74715,-0.00711772,-0.0829403,999,,,,,,,27.100000000000005,3.3875000000000006,28,3.5,,,,,,,,,,,,,,,,,,,"Jairo Iriarte","26907",683568
"Lou Trivino","PHI",0.727727,0.567114,0,4.77176,18.651,0.021,0,0.6364,,19.2382,84.3758,18.7503,10.92,10.2,2.4495,8.09567,0.380736,1.48117,15.0827,7.056,3.78731,1.86306,1.14592,0.178757,0.0959477,0.0828089639544487,0.250676,1.39545,0.284648,0.680113,,,4.71577,-0.00895933,-0.108821,999,,,,,,,73.6,3.8736842105263154,76,4,,,,,,,,,,,,,,,,,,,"Lou Trivino","15043",642152
"Josh Fleming","TOR",0.329774,0.202167,0,4.35896,7.177,0,0,0,,10.8191,46.7704,11.3651,5.65,5.24,1.17525,3.5935,0.428143,0.448656,6.31324,5.25174,2.9893,1.75685,0.977648,0.134984,0.0768329,0.05815080553293228,0.265985,1.38261,0.289156,0.699197,,,4.50108,-0.0100519,-0.0255619,999,,,,,,,40.50000000000001,3.6818181818181825,42,3.8181818181818183,,,,,,,,,,,,,,,,,,,"Josh Fleming","20418",676596
"Beau Brieske","DET",1.6332,1.60068,0,4.65263,41.64,0.427,0,4.0186,,44.9359,194.711,42.0025,24.88,23.23,6.48986,19.0453,1.15201,1.32541,36.3927,7.28892,3.81449,1.91085,1.29982,0.186906,0.097813,0.08909314125776291,0.240923,1.35855,0.270145,0.696043,,,4.75288,-0.0103367,-0.15104,999,,,,,,,178,3.9555555555555557,175,3.888888888888889,,,,,,,,,,,,,,,,,,,"Beau Brieske","26079",689225
"Josh Staumont","CIN",0.350358,0.316639,0,4.96123,9.586,0,0,0.6509,,9.9955,44.2901,9.32735,5.86,5.51,1.39138,5.16959,0.180566,0.573754,9.46241,8.52,4.65473,1.8304,1.25281,0.213646,0.116721,0.09692493826150894,0.241975,1.45035,0.286569,0.688257,,,4.77519,-0.0119847,-0.0785266,999,,,,,,,42.300000000000004,4.23,41,4.1,,,,,,,,,,,,,,,,,,,"Josh Staumont","18335",622251
"Chris Devenski","PIT",0.571918,0.49933,0,5.1443,12.465,0.073,0,0.6584,,13.5412,59.0303,13.6509,8.26,7.74,2.0355,4.71612,0.249192,0.848091,10.0905,6.7065,3.13451,2.13957,1.35287,0.170937,0.0798931,0.09104366600513458,0.255319,1.35638,0.280972,0.651339,,,4.83168,-0.0122313,-0.069447,999,,,,,,,48.6,3.4714285714285715,50,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Chris Devenski","12763",606965
"Randy Dobnak","SEA",0.333291,0.381833,0,4.73567,8.336,0.206,0,0.65,,10.9467,48.3658,10.9855,6.17,5.76,1.24459,5.13202,0.307474,0.523533,8.59884,7.06967,4.21937,1.67553,1.02326,0.177787,0.106108,0.07167912274599075,0.257209,1.47236,0.296374,0.691996,,,4.59208,-0.0126331,-0.0255939,999,,,,,,,44.50000000000001,4.045454545454546,46,4.181818181818182,,,,,,,,,,,,,,,,,,,"Randy Dobnak","23798",677976
"Brandon Waddell","NYM",0.2583,0.277394,0,4.86839,4.88,0.308,0,0,,13.9389,61.527,13.713,8.04,7.54,1.79983,6.25191,0.440102,0.739626,11.0817,7.15521,4.0367,1.77254,1.1621,0.180112,0.101612,0.07849940657615662,0.25145,1.43231,0.286003,0.683565,,,4.72844,-0.01419,-0.0685944,999,,,,,,,43.6,3.1142857142857143,45,3.2142857142857144,,,,,,,,,,,,,,,,,,,"Brandon Waddell","18347",663399
"Alek Jacob","SDP",1.17754,0.981364,0,4.7789,27.794,0,0,0.6586,,31.0929,134.818,28.8149,17.69,16.51,5.28122,11.4128,1.05943,3.02197,28.3712,8.21218,3.3035,2.4859,1.52868,0.210441,0.0846538,0.125787153840065,0.239361,1.29379,0.271343,0.686414,,,4.91104,-0.0143803,-0.182711,999,,,,,,,110.49999999999997,3.564516129032257,108,3.4838709677419355,,,,,,,,,,,,,,,,,,,"Alek Jacob","29628",689690
"Joey Estes","ATH",0.911419,1.17555,0,5.06772,20.585,1.01,0,0.6384,,28.4862,123.021,28.6668,17.19,16.04,5.68444,8.35168,0.932988,1.61258,23.5993,7.45603,2.63865,2.8257,1.79596,0.191832,0.0678884,0.1239437609910965,0.253562,1.29952,0.274342,0.682323,,,5.12178,-0.0151435,-0.183223,999,,,,,,,80.00000000000003,2.857142857142858,84,3,,,,,,,,,,,,,,,,,,,"Joey Estes","26257",683155
"T.J. McFarland",,1.17356,1.43399,0,4.72137,22.077,0,0,0,,21.1591,92.7831,22.6814,11.93,11.1,2.32818,7.71205,0.679108,1.06097,13.8935,5.90957,3.28031,1.80153,0.99029,0.149741,0.0831192,0.06662216037511826,0.269985,1.43643,0.300247,0.680455,,,4.49618,-0.0157974,-0.104338,999,,,,,,,72.00000000000001,3.4285714285714293,80,3.8095238095238093,,,,,,,,,,,,,,,,,,,"T.J. McFarland","3237",519008
"Michael Kopech",,2.06942,2.51118,0,4.60355,37.052,0.282,0,0,,39.0612,172.178,31.9758,21.36,19.98,5.2004,23.5895,0.997894,2.22614,42.0751,9.69442,5.43521,1.78363,1.19821,0.24437,0.137007,0.10736294090747833,0.21847,1.42252,0.270221,0.708408,,,4.69428,-0.0168739,-0.0632054,999,,,,,,,149.90000000000003,3.8435897435897446,136,3.4871794871794872,,,,,,,,,,,,,,,,,,,"Michael Kopech","17282",656629
"Luis Guerrero","TBR",0.889346,0.725031,0,4.63018,20.271,0,0,0.6597,,22.4311,98.6611,20.024,12.32,11.54,2.90798,11.8163,0.897665,1.10691,20.248,8.12406,4.74103,1.71357,1.16676,0.205227,0.119766,0.08546105772256851,0.233549,1.41947,0.273497,0.702949,,,4.7435,-0.0176051,-0.0512777,999,,,,,,,78.9,3.5863636363636364,76,3.4545454545454546,,,,,,,,,,,,,,,,,,,"Luis Guerrero","31184",692285
"Osvaldo Bido","NYY",0.670527,0.601928,0,4.9991,12.83,0.5,0,0.691,,17.3191,76.206,16.3218,10.26,9.62,2.77131,7.78811,0.437706,1.08146,15.8914,8.25811,4.04715,2.04047,1.44013,0.208533,0.102198,0.10633452981710434,0.242392,1.3921,0.278395,0.68462,,,4.91657,-0.0195522,-0.113018,999,,,,,,,56.300000000000004,3.311764705882353,55,3.235294117647059,,,,,,,,,,,,,,,,,,,"Osvaldo Bido","23150",674370
"Nick Sandlin","LAA",1.17554,1.08352,0,4.47083,30.562,0,0,0.6225,,30.2159,130.413,24.9286,16,15.01,4.49182,14.4476,0.902872,2.60537,29.146,8.68132,4.30332,2.01735,1.33792,0.22349,0.110784,0.11270639300346375,0.219907,1.30316,0.256351,0.706494,,,4.83162,-0.0199727,-0.032986,999,,,,,,,118.80000000000001,3.9600000000000004,109,3.6333333333333333,,,,,,,,,,,,,,,,,,,"Nick Sandlin","20517",680704
"Bryce Jarvis","ARI",0.115521,0.130187,0,5.34196,3.444,0.045,0,0,,5.6103,25.2341,5.87888,3.55,3.33,0.780938,2.72606,0.194458,0.24092,4.54368,7.28894,4.37313,1.66676,1.25278,0.180062,0.108031,0.0720304623246193,0.264017,1.53378,0.300897,0.672949,,,4.91147,-0.0223405,-0.0859935,999,,,,,,,17.500000000000007,2.916666666666668,18,3,,,,,,,,,,,,,,,,,,,"Bryce Jarvis","27477",686826
"Austin Voth","CHW",0.215007,0.245281,0,5.39396,5.985,0,0,0,,6.257,27.5979,6.51927,4.01,3.75,1.15622,2.35323,0.137353,0.333733,5.43288,7.81459,3.38486,2.30869,1.6631,0.196858,0.0852684,0.11159010976552963,0.261703,1.41801,0.292713,0.670339,,,5.08911,-0.0226166,-0.0872269,999,,,,,,,17.90000000000001,2.9833333333333347,21,3.5,,,,,,,,,,,,,,,,,,,"Austin Voth","15047",608723
"John Brebbia","COL",0.556489,0.640871,0,5.44746,13.338,0,0,4.0619,,13.6302,60.2955,14.7511,8.84,8.25,2.34074,4.83718,0.291761,0.51458,11.7484,7.75745,3.19398,2.42877,1.54558,0.194847,0.0802245,0.11462251842021942,0.268476,1.43712,0.303768,0.658948,,,4.82169,-0.025127,-0.170048,999,,,,,,,62,4.428571428571429,66,4.714285714285714,,,,,,,,,,,,,,,,,,,"John Brebbia","12777",605154
"Kevin Herget","NYM",0.206793,0.17228,0,5.45271,4.336,0,0,0,,7.1304,31.3513,7.68872,4.62,4.32,1.37232,2.40364,0.164036,0.21106,5.58145,7.04492,3.03388,2.32208,1.73215,0.178029,0.0766679,0.10136143863201141,0.267558,1.4154,0.289971,0.669721,,,5.17169,-0.025265,-0.133122,999,,,,,,,24.7,3.5285714285714285,28,4,,,,,,,,,,,,,,,,,,,"Kevin Herget","15369",643361
"Jackson Rutledge","WSN",1.65957,1.82685,0,4.84037,51.449,0.087,1,11.8257,,58.5699,259.392,58.1707,33.78,31.5,7.71358,25.3616,1.51137,4.66172,49.0085,7.53078,3.89713,1.93239,1.18529,0.188936,0.0977733,0.09116283804178238,0.253612,1.4262,0.292257,0.684038,,,4.71153,-0.0254239,-0.321553,999,,,,,,,248.40000000000003,4.210169491525424,252,4.271186440677966,,,,,,,,,,,,,,,,,,,"Jackson Rutledge","26215",671131
"Yunior Marte","CIN",0.26131,0.255793,0,5.28739,7.392,0,0,0.6509,,7.7108,34.3482,8.08933,4.84,4.53,1.14328,3.38424,0.169069,0.409621,6.12168,7.14519,3.95007,1.80888,1.33443,0.178224,0.0985274,0.07969667762517929,0.264752,1.48799,0.298249,0.671892,,,4.95089,-0.0283189,-0.0828068,999,,,,,,,33.10000000000001,4.137500000000001,34,4.25,,,,,,,,,,,,,,,,,,,"Yunior Marte","14416",628708
"Joe Ross","ARI",0.592708,0.686742,0,5.192,17.431,0.329,0,0,,19.6225,87.2142,21.4212,12.1,11.32,2.58241,7.48485,0.586019,1.15579,14.2576,6.53937,3.43298,1.90487,1.18444,0.163478,0.0858215,0.07765698432922363,0.272626,1.47311,0.305164,0.664516,,,4.71383,-0.0302012,-0.15679,999,,,,,,,60.49999999999999,3.0249999999999995,65,3.25,,,,,,,,,,,,,,,,,,,"Joe Ross","12972",605452
"Valente Bellozo","COL",0.531874,0.770229,0,5.28665,11.972,0.475,0,0.6093,,14.896,65.5118,16.1839,9.39,8.75,2.44732,4.79741,0.433551,0.546513,9.99932,6.04148,2.89854,2.08432,1.47864,0.152634,0.0732297,0.07940418273210526,0.268979,1.40852,0.28785,0.660283,,,5.00465,-0.0313607,-0.117511,999,,,,,,,50.800000000000004,3.386666666666667,55,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Valente Bellozo","23899",678368
"Michael Tonkin","MIN",1.35318,1.76003,0,5.02946,25.599,0,0,0,,27.9334,122.131,27.5745,16.72,15.61,4.70685,10.5617,0.526105,1.96033,26.3962,8.50472,3.40294,2.49923,1.51652,0.21613,0.0864789,0.12965147197246552,0.251572,1.36525,0.291286,0.678875,,,4.78058,-0.0341492,-0.239836,999,,,,,,,85.90000000000005,3.0678571428571444,88,3.142857142857143,,,,,,,,,,,,,,,,,,,"Michael Tonkin","10315",543859
"Luke Jackson",,2.10178,2.61821,0,4.80951,39.702,0,1,0,,41.1497,182.179,41.0265,23.58,21.99,4.78204,19.3345,1.17452,2.25743,34.7663,7.60386,4.22871,1.79815,1.0459,0.190836,0.106129,0.08470671623945236,0.255478,1.46686,0.299444,0.685367,,,4.53028,-0.0359838,-0.261364,999,,,,,,,147.30000000000004,3.5926829268292693,152,3.707317073170732,,,,,,,,,,,,,,,,,,,"Luke Jackson","11752",592426
"Casey Lawrence","SEA",0.371006,0.6194,0.426452,6.11395,1.586,1.345,0,0,,7.4191,33.0139,8.7638,5.35,5.04,1.60292,2.22427,0.0464691,0.302341,3.76786,4.57074,2.69823,1.69397,1.94448,0.114129,0.0673738,0.04675570875406265,0.287457,1.48105,0.285106,0.644795,,,5.94978,-0.0370884,-0.0707939,999,,,,,,,5.800000000000004,0.8285714285714292,11,1.5714285714285714,,,,,,,,,,,,,,,,,,,"Casey Lawrence","11121",596271
"Ryder Ryan","LAD",0.374791,0.210139,0,5.24359,7.48,0,0,0.7772,,7.8267,34.6808,7.94088,4.88,4.56,1.20032,3.38702,0.174342,0.511611,6.44103,7.4066,3.89477,1.90168,1.38026,0.185723,0.0976627,0.08806035667657852,0.25797,1.44734,0.291284,0.668352,,,4.97728,-0.0371706,-0.0828068,999,,,,,,,30.100000000000005,3.7625000000000006,31,3.875,,,,,,,,,,,,,,,,,,,"Ryder Ryan","19891",656924
"Kolby Allard","CLE",0.766983,0.913372,0,5.10559,21.42,0.208,0,0.6803,,24.8551,108.475,26.1797,15.1,14.1,4.21857,7.96156,0.793234,1.16656,20.0884,7.274,2.88287,2.52318,1.52754,0.18519,0.0733954,0.11179428547620773,0.263519,1.37361,0.29266,0.674379,,,4.8269,-0.0377223,-0.195962,999,,,,,,,85.20000000000002,3.408000000000001,90,3.6,,,,,,,,,,,,,,,,,,,"Kolby Allard","18694",663465
"Jorge López",,1.32643,1.69983,0,4.93003,25.236,0,0,0,,26.0688,114.751,27.0862,15.28,14.28,3.59353,9.88146,0.692807,1.85488,21.0857,7.27964,3.41148,2.13387,1.24063,0.183752,0.0861124,0.0976400077342987,0.262936,1.41808,0.299899,0.679082,,,4.66008,-0.0397344,-0.143545,999,,,,,,,78.99999999999999,3.038461538461538,84,3.230769230769231,,,,,,,,,,,,,,,,,,,"Jorge Lopez","14527",605347
"Tayler Scott","ATL",0.373575,0.375045,0,5.53685,10.395,0.102,0,0.6492,,11.7034,52.5499,12.0761,7.68,7.2,1.7803,5.67727,0.31187,0.595255,10.7276,8.24958,4.36586,1.88956,1.36906,0.204141,0.108036,0.09610477834939957,0.26095,1.51694,0.304884,0.660075,,,4.88731,-0.0399791,-0.173955,999,,,,,,,38.000000000000014,3.166666666666668,39,3.25,,,,,,,,,,,,,,,,,,,"Tayler Scott","13652",605463
"Chayce McDermott","BAL",0.534125,0.621349,0,5.13333,11.303,0.579,0,0.6611,,15.0078,67.3621,13.6926,9.09,8.56,2.39358,9.08266,0.417505,0.7208,14.2255,8.53084,5.44676,1.56622,1.4354,0.211179,0.134833,0.07634545862674713,0.237889,1.51756,0.275991,0.704544,,,5.27243,-0.0402579,-0.0673841,999,,,,,,,52.00000000000001,3.4666666666666672,51,3.4,,,,,,,,,,,,,,,,,,,"Chayce McDermott","29866",694646
"Victor Mederos","LAA",0.753989,1.0158,0,5.12409,20.497,0.595,0,0.6225,,26.9609,120.887,26.7231,16.38,15.35,3.63209,13.6011,0.842406,1.95872,22.6485,7.56045,4.54027,1.6652,1.21245,0.187353,0.112511,0.07484210282564163,0.253716,1.49565,0.29212,0.679475,,,4.93773,-0.0406077,-0.135001,999,,,,,,,82.40000000000002,3.0518518518518527,85,3.1481481481481484,,,,,,,,,,,,,,,,,,,"Victor Mederos","31533",682989
"Kyle Keller","BOS",1.21856,1.02988,0,4.99048,26.112,0,0,0.676,,27.0876,120.009,24.6732,16.1,15.02,4.45072,14.0235,0.807248,1.64491,29.0798,9.6619,4.65939,2.07364,1.47878,0.242314,0.116854,0.12545966356992722,0.236469,1.42858,0.285589,0.696018,,,4.85936,-0.0434857,-0.191787,999,,,,,,,99.60000000000002,3.6888888888888896,97,3.5925925925925926,,,,,,,,,,,,,,,,,,,"Kyle Keller","18890",664918
"Tommy Kahnle",,2.72756,3.14592,0,4.49917,49.681,0,1,0,,49.8092,217.44,46.9794,26.65,24.9,6.2942,22.6724,0.94962,2.66113,42.3317,7.6489,4.09666,1.86711,1.1373,0.194683,0.10427,0.09041299670934677,0.244549,1.39837,0.28356,0.706802,,,4.60397,-0.0439681,-0.0888861,740.219970703125,,,,,,,185,3.7,183,3.66,,,,,,,,,,,,,,,,,,,"Tommy Kahnle","11384",592454
"Tejay Antone","CIN",0.442436,0.455555,0,5.45194,12.921,0,0,0.6509,,13.6025,61.4501,14.5063,8.8,8.24,2.09572,6.51031,0.360825,0.817779,12.6999,8.4028,4.3075,1.95073,1.38662,0.20667,0.105945,0.10072528570890427,0.26803,1.54506,0.315579,0.6756,,,4.88694,-0.0443588,-0.170048,999,,,,,,,46.00000000000003,3.285714285714288,50,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Tejay Antone","16233",622088
"Seth Martinez","BOS",0.657063,0.561229,0,5.09855,13.996,0,0,0.676,,14.916,65.5637,14.5163,9.05,8.45,2.43648,6.28626,0.477212,0.928258,12.1653,7.3403,3.79299,1.93523,1.47012,0.18555,0.0958802,0.08966971933841705,0.248784,1.39465,0.276128,0.675766,,,5.0785,-0.0448041,-0.11771,999,,,,,,,54.400000000000006,3.626666666666667,56,3.7333333333333334,,,,,,,,,,,,,,,,,,,"Seth Martinez","21045",661527
"Alexis Díaz","TEX",2.63754,2.02273,0,4.70955,57.333,0,4,0.6445,,59.0502,258.375,48.6344,32.86,30.9,8.42784,30.4054,1.2306,6.34303,58.9323,8.98203,4.63416,1.93822,1.28451,0.228088,0.117679,0.11040917783975601,0.219443,1.33852,0.260631,0.686782,,,4.8615,-0.0456121,-0.220615,732.7899780273438,,,,,,,244.80000000000004,4.149152542372882,225,3.8135593220338984,,,,,,,,,,,,,,,,,,,"Alexis Diaz","21132",664747
